ProteinA,ProteinB,Label
Q9NV44,Q03909,0
Q9BX10,Q20P38,0
Q4U2R8,Q07FI1,0
Q9NYQ3,Q91MA7,0
P22004,A8CDU0,0
O00571,O56264,1
P51170,B4URF0,0
O75818,Q6DPU2,0
A0A1B0GW54,Q0A2M3,0
Q12837,Q5L4H4,0
Q96FE7,C3W5S7,0
Q71DI3,Q2PJP0,0
O43772,Q9Q0U8,0
P15529,P30911,0
P0C6C1,P03502,0
Q9Y4P9,P68043,0
A6NCL7,P26053,0
Q01453,Q1K9E3,0
Q9NX74,A4ZNQ2,0
Q96KF2,Q38SR2,0
P50539,Q07FI1,0
A0A0B4J280,B4URA9,0
Q96S38,Q5QF18,0
Q9ULW3,P30911,0
B2RN74,Q07FI1,0
A0A1B0GWK0,A0A0X9JHC1,0
P38935,Q1WDM0,0
Q92993,Q3SBS4,0
Q13951,P03433,0
Q86TL2,Q30NP4,0
Q8IZF2,Q0A2M3,0
Q86TP1,P08276,0
E2RYF7,Q67296,0
Q5PSV4,Q07FI1,0
Q9P2E7,B2BUF1,0
P62847,O56264,1
Q8N319,P03508,0
Q7Z7G1,Q1K9G9,0
P48052,P03452,0
Q5QJ74,A4ZNP8,0
Q3KNW5,Q20MD5,0
P20142,Q6PNE5,0
Q86UY8,B2BUF1,0
O15033,A4ZNQ2,0
Q16718,Q5V8Z9,0
Q15818,Q2F4V2,0
Q86XZ4,Q20MD2,0
A0A075B6T8,Q20MH8,0
Q5SSG8,H6QM92,0
P09210,Q8JSN5,0
Q6PEV8,Q0A2H0,0
Q16540,Q8QPK2,0
Q9Y6X2,Q6DP93,1
Q969Z4,Q20MH3,0
Q86VI4,B4URF0,0
Q9H8M9,Q0A2M3,0
Q8NH80,Q6DPA0,0
Q14240,Q8JSN8,1
O75396,P04664,0
Q9Y256,Q20NX5,0
P0CF51,Q67296,0
Q5SW79,A4ZNP8,0
Q96T21,P03427,0
P06310,P06821,0
P55089,A8CDU0,0
Q8NI38,Q07FI1,0
Q9BQI0,Q6PNE5,0
O75935,P68043,0
P61576,Q20MC8,0
Q96GU1,Q8JSN6,0
Q6UXU0,P03502,0
Q96SI9,P03496,1
P23945,I7CAR2,0
O43676,P03466,0
Q8NGF3,Q38SQ2,0
Q6NXR0,P03485,0
Q5QFB9,Q5QF18,0
Q86YE8,Q2RBU1,0
A6NGD5,P68043,0
Q9QC07,Q8JSN6,0
Q3KRA6,C9S3S8,0
Q96NR3,Q82506,0
O14979,A8C8W5,0
P11233,A4ZNQ2,0
P31644,Q20P38,0
Q8WZ19,Q2RBU1,0
Q9UNQ0,Q38SQ9,0
O43602,Q03909,0
O15156,Q6DPU2,0
Q6DJT9,P03508,0
Q8NHR9,Q1K9G9,0
Q9UKU7,Q8QPK2,0
Q8N9Y4,Q2PJP0,0
Q9Y2V7,A4ZNQ2,1
Q92743,C3W5S7,0
P17861,P03485,0
Q9BX70,B2BUF1,0
P18583,Q6VE52,1
Q9NZQ0,P03466,0
Q08211,Q99AU3,1
Q92952,B2BUI7,0
Q8N3G9,Q6DP93,0
P09228,Q1K9H5,0
Q9Y6M9,Q6DPU2,0
Q9P035,Q20MH8,1
Q15776,B4URF0,0
Q0VDD7,Q01639,0
Q96PJ5,Q2PJP0,0
Q8IVS8,Q20MH8,0
P23508,Q2F4V2,0
P62191,P03427,1
Q96MC9,P0DOF8,0
Q8N8D1,B2BUI7,0
A0ZSE6,P03452,0
Q8N628,A8CDU0,0
Q96HE9,Q9YXL6,0
Q9Y2K3,Q9YP60,0
P35410,Q9YP60,0
Q8WXI3,Q2PJP0,0
Q5RIA9,Q38SQ9,0
O14641,P06821,1
Q8TAS1,Q0A442,0
O95239,P03495,0
O43790,Q9Q0U7,0
P0C221,P04664,0
P53384,P30911,0
Q14542,Q6DNN3,0
Q96BI1,P31343,0
Q9BQI4,P0DOF4,0
Q9HCY8,A4D8X6,0
Q9UKV3,Q20MH3,1
Q13868,A4ZNP8,0
Q9NS66,B4URF0,0
P0DMU3,B2BUI7,0
P41219,A8CDU0,0
Q9Y394,Q1K9H5,1
P06028,Q91LS8,0
Q9NSK0,Q8JSN8,1
Q16512,P03427,0
A0A0C4DH29,Q1K9H5,0
Q5T6J7,Q9YP60,0
O14836,I7CAR2,0
Q9C0H5,Q1K9E3,0
P42126,P0DOF8,0
P17858,Q2VC93,0
Q9HCM9,P11133,0
P15880,P03496,1
Q96CM3,P03495,0
O95237,Q0A2M3,0
Q9H3R0,B2BUF1,0
O60885,P31343,0
Q15155,Q8JSN5,0
O00482,Q6PNE5,0
O95427,A5Z256,0
O14893,Q20MH8,1
Q9HCE1,P03496,1
P00441,Q6PNE5,0
O43390,O56264,1
Q5T7W7,C3W6D7,0
Q0VAK6,Q9Q0U8,0
Q9BZE3,C3W5S7,0
Q13105,Q2PJP0,1
Q14587,Q6DP94,0
Q15784,P31343,0
Q96S44,O56264,0
P78324,P03433,0
Q9NSJ1,B4URA9,0
Q63ZY3,Q2PJP1,0
D3W0D1,Q82506,0
P30559,I7CAR2,0
Q9H330,Q20MH8,0
Q6PIS1,A8CDU0,0
Q6MZN7,Q20P38,0
Q6NSJ5,Q8JSN8,0
P0C7W6,Q20MD1,1
Q5XKP0,P03466,0
P53801,Q0A2M3,0
Q9NW68,Q30NP4,0
P69892,Q6PNE5,0
Q8TBJ4,P03427,0
Q96BR5,Q20P38,0
P23515,Q91LS8,0
Q9H4A4,Q20MD1,0
P02724,Q0A2H1,0
Q13203,A8C8W5,0
P01019,Q1I2B2,0
O94906,P31343,0
Q5T0Z8,Q20MD5,0
Q9UJX5,P03485,0
Q9NQ36,Q9DLK6,0
P35580,Q20MH4,1
Q9UPU7,Q1K9H5,1
A6NHN6,Q8QPK2,0
Q6ZWK6,P04663,0
Q5SV17,P03468,0
O15195,Q6DPG0,0
P25398,B4URE7,1
Q9UHC3,Q67020,0
Q6IS24,A4ZNQ3,0
Q13601,Q1K9H2,1
A6QL64,Q6DPA0,0
O75616,P03496,0
Q96ID5,Q9YP60,0
Q14623,A4ZNQ2,0
Q6UVY6,B4URA9,0
Q68D42,Q38SQ2,0
Q92800,Q20MH3,0
Q5VSD8,A4ZNP8,0
P51580,Q1K9H5,0
O43623,Q20NX5,0
Q9UPU7,B2BUI7,0
O95278,B2BUI7,0
Q9HC07,O92551,0
Q9NYZ4,Q03909,0
Q7Z4W2,Q01639,0
O95497,P06821,0
Q9NSJ1,P26053,0
Q5T0Z8,Q91MA7,0
P0C7Q5,Q8QPK2,0
A6NNF4,Q8JSN5,0
P09683,Q91U50,0
Q8N9I5,Q1K9H2,0
Q9HCQ5,Q9WPI5,0
O43609,Q0HD54,0
Q9Y6M4,P03466,0
Q96AJ1,Q07FI1,0
P16499,Q20NX5,0
P01215,C3W5S7,0
Q13740,P03431,0
Q9HDD0,Q8QPK2,0
P52732,P11133,0
Q13670,Q91MA7,0
Q96R30,Q2VC93,0
Q9HC07,Q91U50,0
P43627,Q0HD54,0
O94927,Q1K9G9,0
P27695,A4D8X6,0
Q9NS66,Q38SQ2,0
A0A0B4J2A2,Q6DNN3,0
Q8TBF8,Q20MD5,0
Q5HYA8,P06827,0
Q8NGG0,Q0HD54,0
Q9BQ13,Q2VC93,0
Q16816,B2BU63,0
P56706,P04663,0
Q7L4P6,A8CDU0,0
Q5MJ08,A4ZNQ2,0
Q96N87,P04664,0
Q96J94,Q9Q0U8,0
Q96K19,Q3SBS5,0
Q8NGX6,Q20MH4,0
Q7Z5N4,Q9DLK6,0
Q96CW9,P0DOF8,0
P04201,A5Z256,0
O75526,Q1K9H5,0
Q15834,B2BUF1,0
O95992,Q1WDM0,0
Q969J2,P04664,0
Q56NI9,Q38SR2,0
Q9UFH2,Q5V8Z9,0
Q9UBM4,Q0A2H1,0
Q8WTR2,P0DOF8,0
P27986,O92551,1
Q86XN8,Q9DLK6,0
P13637,P03468,0
Q3LI58,H6QM92,0
Q9C099,Q6VE52,1
Q99689,Q2F4V2,0
Q96JI7,P26053,0
Q5TG30,P03495,0
Q8NGA2,P03427,0
Q07444,P0DOF4,0
P54821,Q6DP93,0
Q9H2H0,Q1K9G9,0
P49006,Q1K9H5,1
P28324,P0DOF8,0
Q6NXR0,Q1WDM0,0
Q9BTA0,P31343,0
Q52M58,O56264,0
P28288,Q1K9H5,1
A0A0B4J1V7,P69277,0
O75695,P03502,0
Q9UDY8,P68043,0
Q96H78,P30910,0
Q5SQS8,Q8JSN6,0
Q9NSP4,Q8JSN6,0
Q99616,Q20P38,0
Q9NQC8,D1LN35,0
Q9Y2X8,Q1K9H6,0
P59827,P03468,0
P23515,Q9DLK6,0
Q96I99,Q30NP4,0
Q04864,P03431,0
P20340,B2BUF1,0
Q9NNW5,O56264,1
Q9ULW8,Q6DPA0,0
Q86SQ6,P68043,0
O75056,P30910,0
Q9Y3E1,B2BU63,0
Q8NEW0,A4D8X6,0
Q6UXV3,P03493,0
Q5W0U4,Q20P38,1
Q93074,A4ZNQ2,0
P40939,B4URF0,1
Q96HA1,Q20MH4,1
Q8NBZ9,P03427,0
Q96JA4,P03485,0
Q0P651,P30910,0
Q9Y466,P03493,0
Q86TL0,Q9Q0U8,0
Q9UPM8,Q6DPG0,0
Q9NXB0,Q8QPK2,0
Q9GZU7,P30910,0
P54368,P03433,0
Q9Y6R4,P30911,0
Q9H354,P0DOF8,0
Q96K30,B4URF6,0
P60880,Q20NX5,0
Q6ZTQ3,P03433,0
Q06889,Q5V8Z9,0
P05067,Q8JSN5,1
P23352,P03508,0
Q5UCC4,Q99AU3,0
Q4G0U5,Q1K9G9,0
Q9UBQ5,Q1K9H2,0
O00268,Q20MD2,0
B0LPF3,Q1K9H5,1
Q9BXT6,Q20MH3,0
Q9Y251,I7CAR2,0
C9J2P2,P03427,1
Q92796,P03437,0
P14866,Q99AU3,1
Q8NGM8,Q9WPI5,0
Q99961,B4URF0,1
Q8WXI3,Q5L4H4,0
O00425,Q20MH3,1
P0C7V8,Q91LS8,0
P22736,Q5L4H4,0
Q9Y471,Q1K9H6,0
P35221,Q0A2H0,0
Q9NY74,Q20MD5,0
Q9NYL4,Q67296,0
Q8N6U8,Q8JSN8,0
Q9NR23,Q20MC8,0
Q9P0P8,Q20MH4,0
Q8TD31,Q20MH4,1
A6NNA2,Q1K9E3,0
Q8NGE8,A7UPX0,0
Q9H853,Q6PNE5,0
A1L157,P26053,0
P35858,A5Z256,0
Q8NHB7,Q6DP94,0
Q9BPX7,B4URF7,0
O95479,Q9YXL6,0
P43359,Q9YXL6,0
Q96PX8,Q38SR2,0
P62191,Q1K9H5,1
Q8NFT2,P04663,0
P61254,Q1K9H2,1
Q99574,P06821,0
Q12870,Q20NX5,0
Q7RTV2,B4URA9,0
P63220,Q20MH3,1
Q9H1D9,A5Z256,0
Q8TBF8,P03485,0
Q86VE0,Q2PJP0,0
Q6TFL4,Q91LS8,0
Q9NXS3,P03508,0
Q9Y4B6,Q67020,0
A6NCW0,P03493,0
P16298,Q1K9H5,1
Q96FN4,B4URF0,0
Q96J86,Q1WDM0,0
P13984,Q8JSN6,0
Q9Y692,P03508,1
O15496,P26053,0
Q9HCN3,Q33CG5,0
P31358,Q67020,0
Q5TAT6,Q33CG5,0
P62140,P03496,1
Q96M93,Q6DPG0,0
Q9UK61,A4ZNQ2,0
Q8TB24,Q1K9I7,0
Q9NUX5,A8CDU0,0
Q6P1K1,C9S3S8,0
Q9NQS1,Q1I2B2,0
Q8IV16,Q0A2H1,0
O15350,A4D8X6,0
Q6ZVN8,B4URF7,0
Q86V35,Q9WPI5,0
Q13263,P03427,1
Q9Y2G5,Q20MD5,0
Q8N392,A8C8W5,0
Q15365,A5Z256,1
Q9P2E7,Q8JSN6,0
Q8TCY5,P69277,0
Q9NR80,P03493,0
Q7Z4W3,Q0A442,0
Q6ZV70,Q91LS8,0
P81277,Q6DPG0,0
O43808,P04663,0
Q8TBB1,Q82506,0
A6NGD5,Q9YXL3,0
Q14160,P03496,1
Q16620,P03496,0
O95757,Q1K9G9,1
Q3MII6,Q20MC8,0
Q96RN5,H9XIJ5,0
Q6PK81,P30911,0
Q5VTJ3,A4D8X6,0
A6NI28,Q6DNN3,0
Q92896,Q2VC93,0
Q7Z2W4,P03437,0
P13945,Q1K9H6,0
Q9H3H1,C3W5S7,0
Q15834,P26053,0
O15056,Q2PJP1,0
Q5JRS4,Q91U50,0
Q13315,Q20MC8,0
Q8NGQ1,Q82506,0
P21399,H9XIJ5,0
A0A0D9SF12,Q9Q0U7,0
Q3SXZ3,Q6DP94,0
Q9UPY6,B4URA9,0
Q6P1Q0,P03466,0
Q969Y2,Q20MD2,0
Q99966,Q20NX5,0
Q6P1X5,A5Z256,0
Q16620,Q38SR2,0
Q96LK8,Q1K9E2,0
Q8NCL4,Q0A2H0,0
Q969E4,Q6DNN3,0
Q9H425,Q91LS8,0
P10619,Q30NP4,0
Q96JL9,Q99AU3,0
Q8NCY6,A4ZNQ2,0
Q5VWC8,P03431,0
Q2WGJ8,A5Z256,0
A6NIR3,H9XIJ5,0
Q96Q77,Q33CG5,0
O60885,A8C8W5,0
Q14807,C9S3S8,0
A0A075B6H9,Q1K9G9,0
P01903,A8CDU0,1
Q9NQX1,Q2RBU1,0
Q9BV47,Q20MH4,0
O95857,Q1K9G9,0
Q8NET8,A0A0X9JHC1,0
Q96EP9,P30911,0
Q96PS8,C3W5S7,0
Q5TC82,P03496,0
Q8NGR4,Q91U50,0
Q86XH1,Q8JSN5,0
P07359,P31343,0
O95237,Q0A2H1,0
O14602,Q67296,0
Q6PJE2,D1LN35,0
Q6ZSJ8,C9S3S8,0
Q6P1X5,Q5QF18,0
Q9UER7,Q9YXL3,0
O00459,O92551,1
Q96B21,Q6DPG0,0
Q96KP6,B4URF7,0
Q99081,Q20MC6,1
E7EW31,Q91U50,0
Q969D9,Q07FI1,0
Q6ZU65,Q2RBU1,0
Q0P670,Q2F4V2,0
Q8NAQ8,Q2VC93,0
Q92538,Q9YXL6,0
O95363,P68043,0
P0DMV8,P04663,1
Q9NX74,Q9YXL3,0
P04000,Q2PJP1,0
O95429,Q9YXL6,0
A6NH13,P0DOF8,0
P48745,B4URA9,0
P24387,P06827,0
Q9UKV0,A4D8X6,0
Q8WWK9,Q9Q0U7,0
Q9H4A3,Q20MD2,0
Q6PHW0,Q20MH4,0
Q15048,B2BUI7,0
Q86T96,Q6DP94,0
C9JR72,C9S3S8,0
P62805,O56264,1
Q96AP0,I7CAR2,0
O95925,A0A0X9JHC1,0
P37173,Q3SBS5,0
P82650,P03427,1
P14678,Q20MH3,1
Q02641,Q1WDM0,0
Q9NQW5,P03433,0
Q92828,Q20MH4,0
P0C5K7,A4D8X6,0
P78423,Q67020,0
O60921,P03496,0
P49720,B4URF7,1
Q8IXT2,Q6VE52,0
O95841,A8C8W5,0
O95992,Q5QF18,0
Q13227,B4URF0,0
Q96P48,Q82506,0
Q6QN14,Q91LS8,0
Q8N5D0,Q1K9G9,0
Q8IY18,Q20P38,0
Q9BWL3,O92551,0
P11277,Q9WPI5,0
Q9H6X2,Q1K9E3,0
Q8WUB8,Q8JSN6,0
Q5PSV4,P04664,0
Q7Z553,Q38SQ2,0
Q16623,A4ZNQ3,0
Q6ZT52,Q1I2B2,0
Q6ICC9,Q91LS8,0
Q9NR11,Q38SQ2,0
A0A1B0GVT2,Q9Q0U7,0
P61221,P69277,0
Q9UII6,P0DOF4,0
Q6IBW4,Q9YP60,0
Q86VE9,Q38SQ9,0
Q96J94,P03428,0
Q63ZY6,Q91MA7,0
Q86WT1,Q1K9E3,0
Q8NHA4,Q6DPA0,0
Q07108,Q20MH3,0
F5H4B4,Q6PNE5,0
O43818,P03433,0
Q5T1N1,P26053,0
Q8WXE1,Q20MH8,1
P15622,P03493,0
Q8N2G8,Q9Q0U7,0
Q9Y5W3,Q33CG5,0
P12821,C9S3S8,0
Q9UJF2,Q9Q0U7,0
Q9H478,P03493,0
Q96L34,Q33CG5,0
O60721,Q1K9E2,0
Q9C075,Q0A2M3,0
Q14656,Q9Q0U8,0
Q03188,Q3SBS4,1
Q6FI13,Q9WPI5,1
Q5SSQ6,Q8JSN5,0
O75437,H6QM92,0
O75333,Q9YXL3,0
O43676,C3W5S7,0
Q8IYB9,Q6DP93,0
A6NIE9,P03433,0
A1KZ92,Q0A2M3,0
Q9UHE5,B2BU63,0
P07902,P08276,0
P51793,Q2PJP0,0
P12035,Q0HD54,0
O95214,C3W5S7,0
Q6NZY7,Q6DPA0,0
Q9NRL3,Q20NX5,0
P05556,P0DOF4,0
P24928,P03431,1
Q902F9,Q91MA7,0
Q6DN12,Q6DPU2,0
Q8NGB6,Q6DPU2,0
Q8N9N5,P03508,1
Q13470,Q1K9G9,0
P24928,D1LN35,0
Q8NBT2,C3W5S7,0
Q8N584,Q0HD54,0
Q9BSW7,Q99AU3,0
Q9NYK6,Q91LS8,0
Q8NHS0,D1LN35,0
P60604,Q33CG5,0
Q9UNW8,Q20MH4,0
A0A0A0MRK1,P11133,0
Q76NI1,O92551,0
Q9NR71,B2BUF1,0
O75955,B4URE7,1
Q496A3,Q6DPG0,0
P31270,Q6DNN3,0
A0A1B0GX31,Q20MH4,0
O60347,Q20MD5,0
P60323,Q6DPG0,0
Q96BY9,H6QM92,0
P11233,P11133,0
O14904,P03493,0
O95497,P03496,0
P28340,P31343,0
Q8TDX7,P04663,0
Q9H156,Q20MH3,0
Q8TDQ0,Q9DLK6,0
Q86UB9,A4ZNQ2,0
Q96HS1,P03493,0
Q86YR6,Q67296,0
P81133,P03508,0
Q86SZ2,Q8JSN8,1
Q6UXB3,Q6VE52,0
P14651,D1LN35,0
P36776,P03428,0
Q9HBJ8,Q8QPK2,0
Q96IZ6,Q9YP60,0
P30825,Q30NP4,0
Q96NR7,Q67020,0
O00141,Q9Q0U8,0
Q9Y4L5,Q2RBU1,0
O60939,A5Z256,0
Q71U36,Q20MC8,0
Q9H8H3,Q5QF18,0
A6NND4,Q1WDM0,0
P50579,Q1K9I7,0
Q401N2,Q8JSN8,0
P08865,A8CDU0,0
F8WC89,Q20MH3,1
O60512,Q8QPK2,0
P22455,Q9YXL3,0
P49190,P03466,0
Q86YW9,Q0A2M3,0
Q9UBF2,Q3SBS4,0
O75019,Q0A442,0
O60568,Q5L4H4,0
Q9H2U9,Q20MD2,0
Q9NWU5,Q91LS8,0
Q9Y2D5,A4ZNQ3,0
O43822,Q5V8Z9,0
O95858,Q5V8Z9,0
P29474,Q20NX5,0
Q9UDW3,D1LN35,0
O75928,A4ZNP8,0
P60604,Q07FI1,0
P81877,Q91LS8,0
P18564,Q0A442,0
P46721,Q20MD1,0
Q6J272,Q9YP60,0
Q14627,P11133,0
P19113,B2BU63,0
Q6UX52,P03495,0
O75628,B4URF6,0
Q6ZS92,P26053,0
Q7L8C5,P03495,0
Q52LD8,Q91LS8,0
P10997,P03431,0
Q92820,B2BUI7,0
Q9BTL4,H6QM92,0
O75145,Q6PNE5,0
P55344,Q0A2H0,0
Q14258,B2BUF1,1
Q01433,I7CAR2,0
Q9Y6M1,Q20MH3,1
Q08357,P03427,0
Q8N9R8,A4ZNQ2,0
Q9Y478,O56264,0
Q6P5R6,C3W5S7,0
Q9UK55,Q07FI1,0
Q8IZD2,Q20MH8,0
Q8IXQ6,Q0A2H1,0
P21912,A4ZNQ2,1
O95050,Q8JSN5,1
Q9ULD2,Q1K9H5,0
Q9HAB3,P03485,0
Q9UQ16,P03427,0
P35241,P03433,0
Q9ULE4,P06827,0
Q6UWJ1,Q20MD1,0
P58549,P31343,0
Q6ZXV5,B4URF7,0
Q5VWW1,O92551,0
P09601,Q0A2H0,0
Q6S5L8,P04663,0
C9J2P7,Q03909,0
O60682,P0DOF8,0
O95219,Q20P38,1
Q6P9F0,Q6VE52,0
M0QZC1,B4URF0,0
Q76MJ5,P26053,0
O14529,C9S3S8,0
Q9Y4D2,Q91MA7,0
O15265,Q0A2H0,0
P17693,Q1K9E2,0
Q9H3U5,P03437,0
Q9H6R6,Q2VC93,0
O95998,Q5QF18,0
Q8WTS6,Q6DP94,0
Q9NRX3,Q6VE52,0
Q96B21,P69277,0
P82663,B4URA9,0
Q8IWZ5,P11133,0
Q8NCM2,P03428,0
P57075,Q30NP4,0
Q96FV9,Q3SBS4,0
P01040,Q20MD2,0
Q8NH43,C9S3S8,0
P60329,B2BU63,0
Q9H814,Q6VE52,0
P28161,Q1K9I7,0
Q8TDN7,Q38SQ2,0
P68104,P03431,1
Q9Y315,Q6DPU2,0
Q99708,P03468,0
Q92979,Q5L4H4,0
Q9NR81,P69277,0
Q9NX62,B2BU63,0
O95479,P03433,0
Q9BTE0,B4URE7,0
Q96DR8,P03493,0
Q8N806,Q8JSN5,1
Q9Y337,Q9Q0U8,0
Q9H479,B4URF6,0
O14990,Q0A2H1,0
Q9Y651,Q2RBU1,0
Q9UKB1,P03468,0
Q86T03,Q2RBU1,0
P49447,Q2PJP1,0
Q6P4I2,Q0A2H1,0
O43903,Q20MD1,0
P60866,P03493,1
Q5T4B2,Q20MH3,0
A6NDV4,P03508,0
Q6EEV4,H9XIJ5,1
P42229,Q38SQ9,0
A8MXY4,Q1K9E3,0
Q8N3Z0,A4D8X6,0
Q9P0K1,P30910,0
Q8NBS3,Q0A2H0,0
Q86U28,P03428,0
Q96PD2,Q20MD2,0
Q5T5B0,Q0HD54,0
Q86YT6,Q8JSN5,1
Q92520,Q9WPI5,0
P38435,I7CAR2,0
Q6GMX4,A7UPX0,1
Q6ZQY7,Q20P38,0
Q9NWT6,Q20MD1,0
P25685,Q8JSN5,1
B7ZAQ6,Q8JSN5,1
P01042,Q9WPI5,0
Q5W064,B4URF0,0
Q9NX74,P03496,1
Q5UCC4,Q1K9G9,0
Q8IU68,B2BU63,0
Q5JSP0,Q20MD5,0
P04040,Q6PNE5,0
O00294,Q6DP94,0
P37108,Q1K9H2,1
Q3V5L5,Q91LS8,0
P60153,Q1WDM0,0
Q6RI45,Q6DPA0,0
O95502,A4ZNP8,0
P12532,P03452,0
Q6ZVN7,Q9YXL6,0
P17066,P03427,1
A4IF30,Q1K9H5,0
Q12983,Q6DP93,0
O00629,P03466,1
A0A096LNP1,Q1K9H6,0
Q96S07,Q6DPG0,0
Q6IFG1,A5Z256,0
P02511,Q20MD1,1
Q15633,P03495,1
Q9UPM9,O92551,0
Q9P2P6,Q6DPG0,0
P12004,B4URF7,1
Q9H2I8,D1LN35,0
A6NLC8,P08276,0
Q96LZ3,Q20MC8,0
Q9H4A4,P0DOF8,0
Q9HD36,P68043,0
Q8IU99,B2BUF1,0
Q8WV19,Q1K9E2,0
Q9ULT0,Q1K9E2,0
Q5SRE5,P68043,0
Q96CD2,Q3SBS5,0
Q9NWU5,A8C8W5,0
B7Z1M9,Q2VC93,0
Q8IUX1,P03452,0
A8MU10,P03496,0
Q9C010,P31343,0
O43572,Q01639,0
Q9P2H0,Q6DP94,0
Q9GZS3,B4URF7,1
O75369,Q1K9E2,0
Q8TDF5,Q30NP4,0
P13995,Q0A442,0
Q6UX82,B4URF0,0
Q12824,Q8QPK2,0
Q8TBE1,P03466,0
Q8IZF3,A7UPX0,0
Q2M2H8,P03493,0
Q15629,P0DOF8,0
Q8IZ07,A5Z256,0
Q9Y5U4,A8C8W5,0
Q9NUX5,Q30NP4,0
Q15287,Q1K9H2,1
O95897,P04664,0
P27540,Q0A2H1,1
Q8N3U1,Q67020,0
O95232,Q0A442,0
Q8ND71,Q6DPG0,0
O14746,Q6DPU2,0
Q5XG85,Q2F4V2,0
Q04759,P69277,0
A8MTI9,Q3SBS4,0
P50281,B2BUI7,0
O94829,Q6DP94,0
O00287,P30911,0
P11047,Q20MH3,0
Q9H9J4,P69277,0
Q6ZMZ3,P03493,0
O43186,Q2F4V2,0
Q16531,P03427,1
Q969Z3,Q9Q0U8,0
P27986,P03496,1
Q96G61,Q30NP4,0
Q8NCG5,Q03909,0
Q9H2K0,Q8JSN8,1
Q9UHQ7,P04663,0
P18754,P03508,0
Q8TC36,Q38SQ2,0
P05556,Q8JSN5,1
Q9Y274,Q2PJP1,0
Q9YNA8,B2BU63,0
Q9Y334,Q07FI1,0
P04054,Q0A2H0,0
O43184,P03428,0
P15976,Q20MD5,0
Q9H6D3,Q20P38,0
P05090,Q0A2H1,0
Q96QU8,Q20MH8,1
Q59H18,P30910,0
Q9NZI7,Q91MA7,0
Q96S19,Q9WPI5,0
Q9UK11,Q20MD5,0
Q9H4H8,Q1K9E2,0
P10275,Q2F4V2,0
P49798,C3W5S7,0
Q10587,H9XIJ5,0
Q8NDY6,Q1K9E2,0
Q68DY9,A7UPX0,0
Q9HCM1,P08276,0
Q9NRL2,Q0HD54,0
P54840,Q6DNN3,0
Q8WVM0,P04664,0
A0A096LPI5,Q5L4H4,0
Q8NCV1,Q20P38,0
P46109,Q01639,0
Q12905,O56264,1
Q7L8J4,Q0A2H0,0
Q6NXP2,Q9Q0U7,0
A6NGB7,Q2VC93,0
Q9BXW6,Q30NP4,0
Q6UWV2,P0DOF8,0
Q9H270,H9XIJ5,0
O43827,Q5QF18,0
P01031,P08276,0
Q96NG3,Q1K9E2,0
Q86SP6,Q1K9E2,0
Q9NY26,Q0A442,0
Q14582,B4URA9,0
Q16445,C3W6D7,0
Q96FC9,O56264,0
Q9HB71,Q20NX5,0
Q9BSU1,P03466,0
P46109,Q20MH3,1
Q8WWY8,Q9YXL6,0
Q96N66,Q8JSN5,0
P51159,Q8QPK2,0
Q4VX62,B2BUI7,0
P48788,Q9YP60,0
Q9UQN3,Q6DP93,0
Q9Y478,P03428,0
Q6DKK2,Q9DLK6,0
Q7LBR1,P03433,1
Q0P6H9,Q6VE52,0
P10997,Q20MH3,0
Q9H9V9,P03431,0
Q9H0W7,Q1K9G9,0
Q96EQ8,C9S3S8,0
A1L020,P0DOF8,0
Q9BVL2,Q1K9H2,0
Q8TAE8,H9XIJ5,0
Q9H6E5,Q67296,0
O15079,P68043,0
Q9BQB6,Q07FI1,0
O95294,Q20MH4,0
Q96EN8,B4URF6,0
P10124,Q6DP93,0
Q9H4G4,B2BU63,0
Q96C03,A4ZNP8,0
P27105,Q8JSN8,1
A4QPB2,P03452,0
Q969F1,P69277,0
Q8WUA8,P0DOF8,0
P03986,P04663,0
Q96S37,Q2VC93,0
Q0VD83,D1LN35,0
Q5TGI0,A7UPX0,0
P20618,Q1K9H5,1
Q86WC4,A7UPX0,0
Q99871,Q6DPA0,0
P04217,Q91LS8,0
Q8IYX1,C3W5S7,0
D2JYH4,D1LN35,1
Q09013,Q6DP94,0
Q8IY92,P06827,0
Q8WXA8,P03466,0
A8MXE2,P03466,0
Q9GZR2,B2BU63,0
P04181,Q99AU3,0
B3KQW1,B4URE7,1
P35580,Q03909,0
Q9Y680,P04664,0
Q5TCQ9,Q30NP4,0
P01871,A4D8X6,0
Q8NHA6,Q2PJP1,0
Q8TB52,Q2PJP1,0
Q9NV70,Q0A2H1,0
Q9NRD8,P03431,0
Q9BRH9,H9XIJ5,1
O75569,O92551,1
Q8NCA5,Q20MH3,1
A6NNY8,Q6DPU2,0
Q9BSY9,Q6DP94,0
Q9BXN6,B2BUI7,0
P04181,Q20MH8,1
O15178,B2BU63,0
Q8WU17,O56264,0
Q92527,Q38SR2,0
Q9NX31,Q6DPU2,0
Q9NQC7,A4ZNQ3,0
Q8NDY6,A4ZNQ3,0
Q9Y617,Q1K9E2,0
Q9Y4F4,Q1K9I7,0
P15104,I7CAR2,0
Q8NHU0,B2BUI7,0
Q9NWB1,P03508,0
O60755,A0A0X9JHC1,0
O95639,Q6DP93,1
O15296,C3W6D7,0
Q96RT1,P03496,1
Q96A70,Q5L4H4,0
Q8N111,O92551,0
P15515,P04663,0
P60852,P03431,0
Q8NHW6,Q8JSN6,0
P78337,Q20MD5,0
